"Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
18,"S Ek, B Holmlund","Family job search, wage bargaining, and optimal unemployment insurance",2010,"The BE Journal of Economic Analysis & Policy","degruyter.com","https://www.degruyter.com/document/doi/10.2202/1935-1682.2501/html","https://scholar.google.com/scholar?cites=11400019244117344808&as_sdt=2005&sciodt=0,5&hl=en",859,"2022-08-15 21:28:05","","10.2202/1935-1682.2501",NA,NA,NA,NA,NA,NA,18,1.5,9,2,12,"… The replacement rate must thus be set unrealistically low in order to generate spousal … duration of vacancies, 1/q(θ), and the expected duration of unemployment, 1/α(θ); the duration of …","https://www.econstor.eu/bitstream/10419/30743/1/619887737.pdf","https://scholar.google.com/scholar?q=related:KEI7RhoBNZ4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
1,"S Jurajda","Unemployment outflow and unemployment insurance taxes",1999,"CERGE-EI Working Paper","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=182751","https://scholar.google.com/scholar?cites=167347464335390867&as_sdt=2005&sciodt=0,5&hl=en",916,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,1,0.04,1,1,23,"… UI financing system on the duration of unemployment. Using … Column (2) presents estimates including the MTC*WBA … When we enter the MTC alone, not interacted with the WBA, its …","","https://scholar.google.com/scholar?q=related:k_jF1aGJUgIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
73,"S Jäger, B Schoefer, S Young…","Wages and the Value of Nonemployment",2020,"The Quarterly Journal of …","academic.oup.com","https://academic.oup.com/qje/article-abstract/135/4/1905/5838866","https://scholar.google.com/scholar?cites=2636764757515995418&as_sdt=2005&sciodt=0,5&hl=en",735,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,73,36.5,18,4,2,"… arising from changes in unemployment insurance benefit (UIB… Moreover, much of the literature focuses on benefit duration … of time a worker would spend on unemployment insurance |$\…","https://www.nber.org/system/files/working_papers/w25230/w25230.pdf","https://scholar.google.com/scholar?q=related:GokCqJOrlyQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
32,"S Koehne, M Kuhn","Should unemployment insurance be asset tested?",2015,"Review of Economic Dynamics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1094202514000544","https://scholar.google.com/scholar?cites=14294730105788108594&as_sdt=2005&sciodt=0,5&hl=en",263,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,32,4.57,16,2,7,"… We consider a two-period model with two agents who differ in their … a replacement rate of 50 percent to be close to optimal, so we conclude that the current US unemployment insurance …","https://www.econstor.eu/bitstream/10419/66056/1/VfS_2012_pid_115.pdf","https://scholar.google.com/scholar?q=related:Mg-VY0sVYcYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
77,"S LaLumia","The EITC, tax refunds, and unemployment spells",2013,"American Economic Journal: Economic Policy","aeaweb.org","https://www.aeaweb.org/aej-policy/accepted_single.php?id=995&jrnl=pol","https://scholar.google.com/scholar?cites=9312106514557686245&as_sdt=2005&sciodt=0,5&hl=en",430,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,77,8.56,77,1,9,"… lower than average rates of unemployment insurance (UI) receipt … in this parameter over the time period I consider. Almost all state … own WBA with annual state average WBA amounts. …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.362.7048&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:5dHPjok_O4EJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
30,"S Lindner","How do unemployment insurance benefits affect the decision to apply for social security disability insurance?",2016,"Journal of Human Resources","jhr.uwpress.org","http://jhr.uwpress.org/content/51/1/62.short","https://scholar.google.com/scholar?cites=13098722996721173806&as_sdt=2005&sciodt=0,5&hl=en",277,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,30,5,30,1,6,"… filing of a claim as the base period, which is the period for which a claimant’s … replacement rate was reduced from 56 percent to 50 percent in 1993. An increase in the replacement rate …","","https://scholar.google.com/scholar?q=related:LkXOXioDyLUJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
42,"S Moyen, N Stähler, F Winkler","Optimal unemployment insurance and international risk sharing",2019,"European Economic Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S0014292119300443","https://scholar.google.com/scholar?cites=13165545793029068139&as_sdt=2005&sciodt=0,5&hl=en",222,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,42,14,14,3,3,"… , we show that the optimal replacement rate becomes more countercyclical relative to a … -period version of our model to derive two new results on optimal unemployment insurance. …","https://www.econstor.eu/bitstream/10419/146307/1/867810653.pdf","https://scholar.google.com/scholar?q=related:a9WiCyVqtbYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
12,"S Pallage, C Zimmermann","On voters' attitudes towards unemployment insurance subsidies across regions: a Canadian simulation",2006,"Journal of Population Economics","Springer","https://link.springer.com/article/10.1007/s00148-005-0028-9","https://scholar.google.com/scholar?cites=13574407567291070566&as_sdt=2005&sciodt=0,5&hl=en",787,"2022-08-15 21:28:05","","10.1007/s00148-005-0028-9",NA,NA,NA,NA,NA,NA,12,0.75,6,2,16,"… The Canadian unemployment insurance (UI) … the unemployment insurance program entails the highest generosity. While the replacement rate is invariant across regions, the duration of …","https://opencommons.uconn.edu/cgi/viewcontent.cgi?article=1147&context=econ_wpapers","https://scholar.google.com/scholar?q=related:ZjjCHMP7YbwJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
202,"S Staubli","The impact of stricter criteria for disability insurance on labor force participation",2011,"Journal of Public Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0047272711000806","https://scholar.google.com/scholar?cites=11571065240268224315&as_sdt=2005&sciodt=0,5&hl=en",932,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,202,18.36,202,1,11,"… that individuals can claim unemployment insurance (UI) or … Because the potential DI replacement rate decreases with respect to … across time, which may result in an underestimation of …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3160545/","https://scholar.google.com/scholar?q=related:O7cOp4eulKAJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
20,"S Strøm","Comment on B. Holmlund,"" Unemployment Insurance in Theory and Practice""",1998,"The Scandinavian Journal of Economics","JSTOR","https://www.jstor.org/stable/3440766","https://scholar.google.com/scholar?cites=14017024665878415698&as_sdt=2005&sciodt=0,5&hl=en",273,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,20,0.83,20,1,24,"… economy aspects of unemployment insurance. Empirical … , between unemployment insurance and unemployment duration. … replacement rate elasticity will most likely be further reduced. …","","https://scholar.google.com/scholar?q=related:UkmSEat5hsIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
42,"S Tuit, JC van Ours","How changes in unemployment benefit duration affect the inflow into unemployment",2010,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165176510002776","https://scholar.google.com/scholar?cites=13651309646524362822&as_sdt=2005&sciodt=0,5&hl=en",10,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,42,3.5,21,2,12,"… on the effects of unemployment insurance (UI) usually … both the level and the duration of the unemployment benefits. … points in time to indicate the change in potential benefit duration. …","https://www.econstor.eu/bitstream/10419/36100/1/619061898.pdf","https://scholar.google.com/scholar?q=related:RrDyt8sxc70J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
10,"SA Horowitz","A model of unemployment insurance and the work test",1977,"ILR Review","journals.sagepub.com","https://journals.sagepub.com/doi/pdf/10.1177/001979397703000403","https://scholar.google.com/scholar?cites=6727899977100672629&as_sdt=2005&sciodt=0,5&hl=en",705,"2022-08-15 21:28:05","","10.1177/001979397703000403",NA,NA,NA,NA,NA,NA,10,0.22,10,1,45,"… biased measures of the incentive effects of unemployment insurance. In order to circumvent … The exhaustion rate, 8, is clearly a function of maximum benefit duration. The requirement …","","https://scholar.google.com/scholar?q=related:db5xG2JNXl0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
36,"SA Rea Jr","Unemployment insurance and labour supply: a simulation of the 1971 Unemployment Insurance Act",1977,"Canadian Journal of Economics","JSTOR","https://www.jstor.org/stable/134443","https://scholar.google.com/scholar?cites=4400932899008005574&as_sdt=2005&sciodt=0,5&hl=en",474,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,36,0.8,36,1,45,"… Additional weeks of work do not increase benefit duration until fifteen weeks 5 There will be many who work full-time regardless of the program because k is low or because they have a …","","https://scholar.google.com/scholar?q=related:xsWzjSdBEz0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
317,"SA Woodbury, RG Spiegelman","Bonuses to workers and employers to reduce unemployment: Randomized trials in Illinois",1987,"The American Economic Review","JSTOR","https://www.jstor.org/stable/1814528","https://scholar.google.com/scholar?cites=4927087215370931750&as_sdt=2005&sciodt=0,5&hl=en",335,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,317,9.06,159,2,35,"… New claimants for Unemployment Insurance were randomly assigned to one of two … 10 For mean earnings in the base period, the standard error of the difference between either …","https://www.academia.edu/download/74305597/Woodbury_Spiegelman874.20.pdf","https://scholar.google.com/scholar?q=related:Jo6NsbeHYEQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
12,"SG Craig, MG Palumbo","Policy interaction in the provision of unemployment insurance and low‐income assistance by state governments",1999,"Journal of Regional Science","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-9787.00133","https://scholar.google.com/scholar?cites=14686032026433866450&as_sdt=2005&sciodt=0,5&hl=en",517,"2022-08-15 21:28:05","","10.1111/1467-9787.00133",NA,NA,NA,NA,NA,NA,12,0.52,6,2,23,"… standard error estimates because there are not yet accessible econometric methods for incorporating autocorrelation (across time … terms our 2SLS standard errors would be understated …","","https://scholar.google.com/scholar?q=related:0sqZb1FEz8sJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
151,"SR Baker, A Fradkin","The impact of unemployment insurance on job search: Evidence from Google search data",2017,"Review of Economics and Statistics","direct.mit.edu","https://direct.mit.edu/rest/article-abstract/99/5/756/58430","https://scholar.google.com/scholar?cites=13744015496284498431&as_sdt=2005&sciodt=0,5&hl=en",13,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,151,30.2,76,2,5,"… in unemployment insurance policy in the period between 2005 and 2014. We find that job search does respond to the potential benefit duration (PBD) of unemployment insurance. …","https://scholar.google.comftp://dlib.info/opt/ReDIF/RePEc/sip/12-018.pdf","https://scholar.google.com/scholar?q=related:_2mAY0aNvL4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
185,"SRG Jones","The relationship between unemployment spells and reservation wages as a test of search theory",1988,"The Quarterly Journal of Economics","academic.oup.com","https://academic.oup.com/qje/article-abstract/103/4/741/1942307","https://scholar.google.com/scholar?cites=8014922458304210963&as_sdt=2005&sciodt=0,5&hl=en",957,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,185,5.44,185,1,34,"… In particular, we shall use cost of search variables, especially unemployment insurance … estimates from the full sample, but the standard errors also rise markedly, and we cannot reject …","","https://scholar.google.com/scholar?q=related:E-iFzYK5Om8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
402,"ST Marston","Two views of the geographic distribution of unemployment",1985,"The Quarterly Journal of Economics","academic.oup.com","https://academic.oup.com/qje/article-abstract/100/1/57/1879189","https://scholar.google.com/scholar?cites=4003787382018785446&as_sdt=2005&sciodt=0,5&hl=en",941,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,402,10.86,402,1,37,"… , high wages, and high unemployment insurance. It argues that … The length of the sample period is important because the … including multiple estimates and standard errors that cannot be …","","https://scholar.google.com/scholar?q=related:psBrNWlPkDcJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
109,"ST Marston, RE Hall, CC Holt, MS Feldstein","The impact of unemployment insurance on job search",1975,"Brookings Papers on …","JSTOR","https://www.jstor.org/stable/2534059","https://scholar.google.com/scholar?cites=1298691811269101282&as_sdt=2005&sciodt=0,5&hl=en",736,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,109,2.32,27,4,47,"… by unemployment insurance for a specified minimum period and … replacement rate is uncertain, but it must lie between one-half and twothirds. Thus, while unemployment insurance …","","https://scholar.google.com/scholar?q=related:4kZnU1LhBRIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
